CRIM	536	Quantitative Methods in Sociology I
CRIM	600	Pro-Seminar in Criminology
CRIM	601	Pro-Seminar in Criminal Justice
CRIM	602	Criminal Justice Data Analytics
CRIM	603	Research Methods/Crime Analysis
CRIM	604	Criminology in Practice
CRIM	634	Evidence-Based Crime Prevention
CRIM	662	Panel Data Analysis
CRIM	671	Violence: A Clinical Neuroscience Approach
CRIM	700	Advanced Pro-Seminar in Criminology
CRIM	701	Advanced Pro-Seminar in Criminal Justice
CRIM	999	Independent Study and Research
CZCH	110	Czech Through Film
CZCH	530	Elementary Czech I
CZCH	531	Elementary Czech II
CZCH	532	Intermediate Czech I
CZCH	533	Intermediate Czech II
DATS	597	Master's Thesis Research
DATS	599	Master's Independent Study
DEMG	535	Quantitative Methods in Sociology I
DEMG	536	Quantitative Methods in Sociology II
DEMG	541	Gender, the Labor Force, and Markets
DEMG	604	Methodology of Social Research
DEMG	607	Introduction to Demography
DEMG	609	Basic Demographic Methods
DEMG	611	Struct Equation Model
DEMG	612	Categorical Data Analysis
DEMG	613	Event History
DEMG	621	Health, Mortality & Population Aging
DEMG	622	Fertility
DEMG	630	Advanced Special Topics
DEMG	634	Population Processes II
DEMG	643	Social Stratification
DEMG	662	Panel Data Analysis
DEMG	677	International Migration
DEMG	707	Second-Year Research Seminar I
DEMG	708	Second-Year Research Seminar II
DEMG	731	Advanced Demographic Methods
DEMG	796	Demographic, Economic, and Social Interrelations
DEMG	999	Independent Study
DSGN	220	Pixel to Print
DSGN	233	Digital Illustration
DSGN	234	Art of the web: Interactive Concepts for Art & Design
DSGN	235	3-D Computer Modeling
DSGN	236	Digital Figure Modeling
DSGN	238	Open Book
DSGN	245	Book and Publication Design
DSGN	247	Environmental Animation
DSGN	264	Art, Design and Digital Culture
DSGN	266	Graphic Design with Creative Technologies
DSGN	268	Biological Design
DSGN	269	Typography
DSGN	270	Graphic Design Practicum
DSGN	286	Visual Narrative
DSGN	300	Contemporary Theories of Design
DSGN	306	Design 21: Design After the Digital
DSGN	317	Cultures of Making
DSGN	328	Functions for Form and Material
DSGN	337	Information Design and Visualization
DSGN	343	Language of Design
DSGN	366	Advanced 3-D Modeling
DSGN	370	Advanced Graphic Design and Typography
DSGN	378	Interfacing Cultures: Designing for Mobile, Web and Public Media
DSGN	380	Design Future(s)
DSGN	388	Creative Research
DSGN	399	Independent Study
DSGN	488	Senior Seminar Project (Fall)
DSGN	489	Senior Seminar Project (Spring)
DSGN	500	Contemporary Theories of Design
DSGN	506	Design 21: Design After the Digital
DSGN	517	Cultures of Making
DSGN	520	Pixel to Print
DSGN	528	Functions for Form and Material
DSGN	536	Digital Figure Modeling
DSGN	538	Open Book
DSGN	547	Environmental Animation
DSGN	566	Graphic Design with Creative Technologies
DSGN	568	Biological Design
DSGN	569	Typography
DSGN	570	Graphic Design Practicum
DSGN	580	Design Future(s)
DSGN	633	Digital Illustration
DSGN	634	Art of the Web: Interactive Concepts for Art & Design
DSGN	635	3-D Computer Modeling
DSGN	636	Art, Design and Digital Culture
DSGN	637	Information Design and Visualization
DSGN	638	Creative Research
DSGN	643	Language of Design
DSGN	645	Book and Publication Design
DSGN	646	Advanced 3D Modeling
DSGN	670	Advanced Graphic Design and Typography
DSGN	678	Interfacing Culture: Designing for Mobile, Web and Public Media
DSGN	686	Visual Narrative
DTCH	000	Study Abroad
DTCH	101	Elementary Dutch I
DTCH	102	Elementary Dutch II
DTCH	103	Intermediate Dutch I
DTCH	104	Intermediate Dutch II
DTCH	153	Is Europe Facing a Spiritual Crisis?
DTCH	230	Topics in Dutch Studies
DTCH	261	Netherlandish Art
DTCH	262	Topics in North Baroque
DTCH	501	Elementary Dutch I
DTCH	502	Elementary Dutch II
DTCH	503	Intermediate Dutch I
DTCH	504	Intermediate Dutch II
DTCH	530	Topics in Dutch Studies
DTCH	574	Politics and Societies in the Early Modern World
DTCH	661	Topics in N. Ren Art
DTCH	665	Topics in North Baroque
DYNM	501	Perspectives on Organizational Dynamics
DYNM	542	Theories, Models, and Practices that Inform Coaching
DYNM	551	Devil's Advocate: Power of Divergent Thinking
DYNM	555	The Idea of Nationalism
DYNM	558	Social Media and the Organization
DYNM	601	Gender, Power, and Leadership in Organizations
DYNM	602	Leader-Manager as Coach
DYNM	603	Leading Emergence: Creating Adaptive Space in Response to Complex Challenges
DYNM	605	Organizational Project Risk and Uncertainty
DYNM	606	Leading from the Center: Unleashing Your Leadership Potential
DYNM	607	Psychodynamics of Organizations
DYNM	610	Knowing Yourself: The Coach as an Instrument of Change
DYNM	611	Effective Collaboration for a Changing Global Workplace
DYNM	612	Mastering Organizational Politics and Power
DYNM	613	Is Bigger - Inevitable, Better or Worse in Organizations?
DYNM	614	Consulting/Coaching Tools and Techniques
DYNM	615	Global PENNovation: Making Tomorrow's Cities Sustainable Cities
DYNM	616	Myths to Media: Stories on a Mission
DYNM	617	Economics of Human Behavior and Organizational Life
DYNM	619	Organizational Project Management
DYNM	620	The Art and Science of Understanding Paradox in Organizations
DYNM	622	Diversity and Inclusion: Strategies to Confront Bias and Enhance Collaboration
DYNM	623	Building Intercultural Competence in A Global Work Environment
DYNM	625	Ethnography of Everyday Life: A Master Class
DYNM	626	Navigating the Post-Professional World
DYNM	628	Organizational Diagnosis: Diagnostic Strengths for Effectiveness
DYNM	629	Strategic Approaches to Human Capital Management & Its Implications for Leaders
DYNM	630	Digital Business Transformation: A Process Approach to Results at Minimum Risk
DYNM	631	Everyday Intergenerational Conversations: Baby Boomers and Millenials
DYNM	632	Developing Agile Leaders and Organizations
DYNM	634	Process Improvement Tools and Strategies
DYNM	635	Organizational Essentials for Leadership
DYNM	636	Frontiers of Leadership Development
DYNM	637	Creating High-Performing Groups and Teams: A Course in Real-Time Experiential Learning
DYNM	638	Organizing for Entrepreneurial Effectiveness
DYNM	639	Sustainable Change: Managing Organizational Culture to Achieve Leadership Goals
DYNM	640	Virtual Collaboration
DYNM	641	The Art and Science of Organizational Coaching
DYNM	642	A Cognitive Playbook: Out-Think, Out-Perform
DYNM	643	Trappings, Substance, and Memories: Effective Public Presentations in Organizat
DYNM	644	Applied Organizational Change: Methods Dojo
DYNM	645	Project Based Laboratory
DYNM	646	Race, Ethnicity, and the American Workplace
DYNM	647	Influence and Persuasion
DYNM	650	Outdoor Dynamics
DYNM	651	Group and Team Dynamics
DYNM	653	Coaching Others to Manage Conflict
DYNM	654	Crisis Communications and Reputation Risk
DYNM	655	Using the Political Process to Effect Organizational Change
DYNM	656	The New Normal: Racial and Ethnic Diversity in the 21st Century Workplace
DYNM	657	Strategic Engagement with Government
DYNM	658	Fundamentals of Sustainability
DYNM	659	Art and Relational Skills
DYNM	660	Theory and Practice of Organizational Leadership
DYNM	661	Organizational Culture Change: Theory and Practice
DYNM	662	Entrepreneurship and Leadership: Creating Winners
DYNM	663	Green Skepticism: Communicating and Implementing Sustainable Business
DYNM	664	Organizational Culture and Learning
DYNM	666	Systems and Design Thinking
DYNM	669	The Power of Confusion
DYNM	671	Workplace Ethics: Ownership, Participation, Productivity
DYNM	673	Stories in Organizations: Tools for Executive Development
DYNM	674	How to Speak, Think, and Act Like a CEO
DYNM	675	Advanced Seminar in Organizational Politics
DYNM	676	Communication Competence: Extracting Value in Key Organizational Interactions
DYNM	693	The Global Leader
DYNM	705	Capstone Course
DYNM	720	Foundations of Organizational Consulting and Executive Coaching
DYNM	722	Making Meaning from Org Exp & Establishing Frameworks for Consulting & Coaching
DYNM	723	Consulting and Coaching Process: Knowing Yourself
DYNM	724	Beyond the Dyad: Group Coaching Theory and Practice
DYNM	727	Practicum Experience in Consulting and Coaching
DYNM	729	Executive Coaching Internship
DYNM	758	Sweden: Strategies for Thriving in the 21st Century
DYNM	770	Process Excellence in South America: Chile on Its Journey to Productivity and Performance
DYNM	781	Dynamic Hub of the Americas: Entrepreneurship & Sustainable Development on the
DYNM	786	European Approaches to Multi-Stakeholder Project Management
DYNM	899	MPhil Capstone Registration
EALC	001	Introduction to Chinese Civilization
EALC	002	Introduction to Japanese Civilization
EALC	003	Introduction to Korean Civilization
EALC	007	East Asia: Past and Present
EALC	008	East Asian Religions
EALC	013	Art and Civilization in East Asia
EALC	015	Introduction to Buddhism
EALC	022	Gods, Ghosts, and Monsters
EALC	034	What is Taoism?
EALC	041	Late Imperial China
EALC	047	History of Modern China
EALC	055	Monsters of Japan
EALC	064	Sushi & Ramen: Making Japanese Food Global
EALC	069	Japanese Popular Culture
EALC	071	Modern Japanese History
EALC	079	The Religion of Anime
EALC	086	Korean Popular Culture
EALC	101	Introduction to East Asian History
EALC	105	East Asian Diplomacy
EALC	106	East Asian Cinema
EALC	108	Sports in East Asia
EALC	109	New Korean Cinema
EALC	111	East Asian Digital Humanities
EALC	115	Buddhist Arts of East Asia: Sources, Iconography and Styles
EALC	116	East Asian Gardens
EALC	119	East Asian Ceramics
EALC	121	Chinese Poetry & Prose: In translation
EALC	122	Chinese Fiction and Drama in Translation
EALC	123	Love in China
EALC	125	Cultural Chinas: 20th Century Chinese Literature and Film
EALC	126	Seminar in Modern Chinese Literature
EALC	127	Arts of China
EALC	131	Introduction to Classical Chinese Thought
EALC	139	Religion in Modern China
EALC	140	Oracle bones to the Chinese Classics: beginnings of writing in East Asia
EALC	141	Topics in Asian History
EALC	145	20th Century China: Ideas, Politics, States
EALC	151	Contemporary Fiction & Film in Japan
EALC	152	Love and Loss in Japanese Literary Traditions: In Translation
EALC	153	Loyal Warriors in Japanese Literature
EALC	154	Topics in Japanese Art
EALC	155	Modern Japanese Literature
EALC	156	Post War Japanese Cinema
EALC	157	Arts of Japan
EALC	162	City & Citizenship: Samurai Politics and Commoner Culture in Early Modern Japan
EALC	165	Environment, Climate, and Culture in Japan
EALC	171	Knights with Katanas: Medieval Japan and Europe Compared
EALC	176	Japan: The Age of the Samurai
EALC	183	Readings in Korean History
EALC	184	Two Koreas: The Politics of Division
EALC	190	Silk Road: From the Mediterranean to the Pacific
EALC	192	Arts of Korea
EALC	211	Life and Death in Han China
EALC	216	Chinese Art Under the Mongols
EALC	220	Tang China and Nara Japan
EALC	221	First Year Classical Chinese I
EALC	222	1st Year Classical Chin II
EALC	223	Language, Script and Society in China
EALC	226	East Asian Funerary Arts
EALC	227	Chinese Painting
EALC	229	Chinese Architecture
EALC	230	Gender, Religion, and China
EALC	233	Chinese Aesthetics
EALC	234	Daoist Traditions
EALC	239	Sex and Society in Ancient China
EALC	240	Early Chinese History
EALC	241	Law in Pre-Modern China
EALC	242	Medicine and Healing in China
EALC	243	Pastoralism & Mobility
EALC	251	Readings in Classical Japanese I
EALC	253	The Politics of Shinto
EALC	254	War and Literature in Japan: Tales of the Heike
EALC	255	Japanese Theater
EALC	256	The Tale of Genji
EALC	259	Gender and Sexuality in Japan
EALC	260	History of the Book in East Asia
EALC	261	Japanese Science Fiction and Fantasy
EALC	264	Lawlessness and Violence in Pre-Modern Japan
EALC	268	Japanese Cinema
EALC	270	From Shamans to Shoguns: The Texts that Made Pre-Modern Japanese History
EALC	291	Archaeology of Central Asia
EALC	293	Introduction to Classical Mongolian
EALC	301	Major Seminar on China
EALC	302	Major Seminar on Japan
EALC	303	Major Seminar on Korea
EALC	442	Topics in World History
EALC	501	Chinese History and Civilization
EALC	502	Japanese History and Civilization
EALC	503	Korean History & Civilization
EALC	504	Introduction to Inner Asian Civilizations
EALC	505	East Asian Diplomacy
EALC	506	Easts Asian Cinema
EALC	511	East Asian Digital Humanities
EALC	515	Buddhist Arts of East Asia: Sources, Iconography and Styles
EALC	516	East Asian Gardens
EALC	519	East Asian Ceramics
EALC	521	Chinese Poetry & Prose: In translation
EALC	522	Chinese Fiction and Drama in Translation
EALC	525	Cultural Chinas: 20th Century Chinese Literature and Film
EALC	526	Seminar in Modern Chinese Literature
EALC	527	Arts of China
EALC	530	Mongol Century
EALC	531	Introduction to Classical Chinese Thought
EALC	536	Chinese Martial Arts
EALC	551	Contemporary Fiction & Film in Japan
EALC	552	Love and Loss in Japanese Literary Traditions: In Translation
EALC	553	Ukiyo-e: Beyond the Great Wave
EALC	555	Modern Japanese Literature
EALC	556	Post War Japanese Cinema
EALC	557	Arts of Japan
EALC	559	Topics in Japanese Art
EALC	565	Environment, Climate, and Culture in Japan
EALC	571	Knights with Katanas: Medieval Japan and Europe Compared
EALC	576	Japan: The Age of the Samurai
EALC	583	Readings in Korean History
EALC	584	Two Koreas: The Politics of Division
EALC	590	Silk Road: From the Mediterranean to the Pacific
EALC	592	Arts of Korea
EALC	611	Life and Death in Han China
EALC	616	Chinese Arts Under the Mongols
EALC	620	Tang China and Nara Japan
EALC	621	First Year Classical Chinese I
EALC	622	1st Year Classical Chin II
EALC	623	Language, Script and Society in China
EALC	626	East Asian Funerary Arts
EALC	627	Chinese Painting
EALC	629	Chinese Architecture
EALC	630	Gender, Religion, and China
EALC	633	Chinese Aesthetics
EALC	634	Daoist Traditions
EALC	639	Sex and Society in Ancient China
EALC	640	Early Chinese History
EALC	641	Law in Pre-Modern China
EALC	642	Medicine and Healing in China
EALC	643	Pastoralism & Mobility
EALC	651	Readings in Classical Japanese I
EALC	653	The Politics of Shinto
EALC	654	Tales of the Heike
EALC	655	Japanese Theater
EALC	656	The Tale of Genji
EALC	657	Asian Religions in the Global Imagination
EALC	659	Gender and Sexuality in Japan
EALC	661	History of the Book in East Asia
EALC	662	Japanese Science Fiction and Fantasy
EALC	664	Lawlessness and Violence in Pre-Modern Japan
EALC	670	From Shamans to Shoguns: The Texts that Made Pre-Modern Japanese History
EALC	691	Archaeology of Central Asia
EALC	693	Introduction to Classical Mongolian
EALC	711	Theory and East Asia
EALC	715	Approaches to Literary Texts
EALC	720	Topics in Chinese Studies
EALC	722	Adv Classical Chinese II
EALC	725	Topics in East Asian Art
EALC	731	Tang-Song Religious and Medical Texts
EALC	733	Song Dynasty Texts
EALC	738	Religion & Ethnicity in Inner Asia
EALC	740	Sinological Methods
EALC	745	Topics Song Dynasty Hist
EALC	747	Chinese Economic History
EALC	749	Japanese for Sinologists
EALC	750	Japanese Literature: Research Methods in the Classical Tradition
EALC	751	Topics in Early Modern Japanese History
EALC	755	Literary Criticism and Theory in Japanese Literature
EALC	760	Japanese Religions
EALC	771	Current Japanology
EALC	777	Readings in Premodern Japanese History: War & Peace,
EALC	785	Sources in Korean Studies
EALC	790	Korean Studies: Methods
EALC	990	Masters Thesis
 EAS	091	Chemistry Advanced Placement/International Baccalaureate Credit (Engineering Students Only)
 EAS	097	Embed Controlled Gardening
 EAS	203	Engineering Ethics
 EAS	204	Technical Innovation & Civil Discourse in a Dynamic World
 EAS	205	Applications of Scientific Computing.
 EAS	220	SEAS Global Program - Argentina I
 EAS	221	SEAS Global Program - Argentina II
 EAS	222	SEAS Global Program - China I
 EAS	223	SEAS Global Program - China II
 EAS	224	SEAS Global Program - Guatemala I
 EAS	225	SEAS Global Program - Guatemala II
 EAS	226	SEAS Global Program - Rwanda I
 EAS	227	SEAS Global Program - Rwanda II
 EAS	228	SEAS Global Program - Ghana I
 EAS	229	SEAS Global Program - Ghana II
 EAS	242	Energy Education in Philadelphia Schools
 EAS	244	Curiosity: Ancient and Modern Thinking about Thinking
 EAS	261	Emerging Technologies and the Future of the World
 EAS	301	Climate Policy and Technology
 EAS	306	Electricity and Systems Markets
 EAS	320	Basic Chemical Process Safety
 EAS	401	Energy and Its Impacts: Technology, Environment, Economics, Sustainability
 EAS	402	Renewable Energy and Its Impacts: Technology, Environment, Economics, Sustainability.
 EAS	403	Energy Systems and Policy
 EAS	408	Building Leadership
 EAS	499	Senior Capstone Project
 EAS	501	Energy and its Impacts: Technology, Environment, Economics, Sustainability.
 EAS	502	Renewable Energy and Its Impacts: Technology, Environment, Economics, Sustainability.
 EAS	503	Energy Systems and Policy
 EAS	505	Climate Policy and Technology
 EAS	506	Electricity and Systems Markets
 EAS	507	Intellectual Property and Business Law for Engineers
 EAS	510	Technical Communication and Academic Wrting for Non-native Speakers of English
 EAS	512	Engineering Negotiation
 EAS	545	Engineering Entrepreneurship I
 EAS	546	Engineering Entrepreneurship II
 EAS	549	Engineering Entrepreneurship Lab
 EAS	590	Commercializing Information Technology
 EAS	591	Leading Technology Teams
 EAS	592	Service Learning and Leadership
 EAS	595	Foundations of Leadership
 EAS	895	Professional Master's Academic Field Studies
 EAS	896	Professional Master's Career Development
 EAS	898	CPT Research Practicum.
 EAS	900	Responsible Conduct for Research in Engineering
ECON	001	Introduction to Micro Economics
ECON	002	Introductory Economics: Macro
ECON	010	Introduction to Economics for Business
ECON	013	Strategic Reasoning
ECON	014	American Capitalism
ECON	024	Development Economics
ECON	028	Financial Meltdown, Past and Present
ECON	030	Public Policy Analysis
ECON	032	Political Economy
ECON	033	Labor Economics
ECON	035	Industrial Organization
ECON	036	Law and Economics
ECON	039	The Economics and Financing of Health Care Delivery
ECON	045	Economics and Theories of Fairness
ECON	050	International Economics
ECON	101	Intermediate Microeconomics
ECON	102	Intermediate Macroeconomics
ECON	103	Statistics for Economists
ECON	104	Econometrics
ECON	199	Independent Study
ECON	210	Economics of Family
ECON	211	Social Choice Theory
ECON	212	Game Theory
ECON	221	Econometric Forecasting
ECON	222	Advanced Econometric Techniques and Applications
ECON	224	Statistical Learning and Causal Inference for Economics
ECON	225	Empirical Economics of Climate Change
ECON	231	Public Finance
ECON	232	Political Economy
ECON	233	Labor Economics
ECON	234	Law and Economics
ECON	235	Industrial Organization
ECON	236	Health Economics
ECON	237	Urban Fiscal Policy
ECON	238	Economics of Education
ECON	239	The Digital Economy
ECON	241	Economic Growth
ECON	242	Topics in Macroeconomics
ECON	243	Monetary and Fiscal Policies
ECON	244	Macro-Modeling
ECON	246	Money and Banking
ECON	251	International Trade
ECON	252	International Finance
ECON	260	Decision Making Under Uncertainty
ECON	261	Topics in Development
ECON	262	Market Design
ECON	271	Foundations of Market Economies
ECON	272	China: Institution & the Economy
ECON	273	The Political Economy of Early America
ECON	274	History of Economic Thought
ECON	300	Honors Seminar
ECON	681	Microeconomic Theory
ECON	682	Game Theory and Applications.
ECON	701	Microeconomic Theory I
ECON	702	Macroeconomic Theory I
ECON	703	Microeconomic Theory II
ECON	704	Macroeconomic Theory II
ECON	705	Econometrics I: Fundamentals
ECON	706	Econometrics II: Methods & Models
ECON	708	The Economics of Agency, Information, and Incentives
ECON	712	Topics in Advanced Economic Theory and Mathematical Economics
ECON	714	Quantitative MacroEconomic Theory
ECON	719	Economic Theory
ECON	721	Econometrics III: Advanced Techniques of Cross-Section Econometrics
ECON	722	Econometrics IV: Advanced Techniques of Time-Series Econometrics
ECON	729	Econometrics
ECON	749	Monetary Economics
ECON	750	Public Economics
ECON	751	Public Economics II
ECON	779	Comparative Economic Systems
ECON	781	Empirical Methods for Industrial Organization
ECON	789	Applied Microeconomics Workshop
ECON	792	Economics of Labor I
ECON	793	Economics of Labor II
ECON	799	Empirical Microeconomics
ECON	999	Independent Study
EDUC	202	Urban Education
EDUC	240	Education in American Culture
EDUC	241	Educational Psychology
EDUC	500	Linguistic Anthropology of Education
EDUC	501	Economics of Education in Developing Countries
EDUC	504	Contemporary Issues in Higher Education
EDUC	506	Migration, Displacement, and Education
EDUC	511	Education and the Culture Wars: Historical and Contemporary Perspectives
EDUC	514	Education in Developing Countries
EDUC	515	Field Seminar (Elementary & Secondary Education)
EDUC	524	Philosophical Aspects of Education Policy
EDUC	525	Fieldwork in Language in Education
EDUC	526	Technology for Educators
EDUC	529	Systems Thinking for International Development and Educational Change
EDUC	534	Diversity and Social Justice in American K-12 Education
EDUC	536	Indigenous Education and Language Revitalization
EDUC	537	Educational Linguistics
EDUC	539	Teaching Performance Art for Cross-Cultural Education
EDUC	540	Differentiating Instruction for Diverse Learners/Special Education & Bilingual
EDUC	541	Access & Choice in American Higher Education
EDUC	546	Sociolinguistics in Education
EDUC	547	Anthropology and Education
EDUC	548	American Education Reform: History, Policy, Practice
EDUC	550	Educational and Social Entrepreneurship
EDUC	553	Foundations of Education for Diverse Learners
EDUC	555	Advanced Field Seminar (Elementary & Secondary Education)
EDUC	556	Higher Education Finance
EDUC	559	Sociology of Education
EDUC	570	Education and the American Metropolis
EDUC	573	Higher Education Policy : What Can We Learn from Other Countries?
EDUC	575	Topics of Psychology in Education: Qualitative Studies of Developmental Interventions
EDUC	576	The Social & Political Philosophy of Education
EDUC	577	Selected Topics in Educational Linguistics
EDUC	590	Gender & Education
EDUC	592	Professional Development in Higher Education
EDUC	594	Diversity in Higher Education
EDUC	595	Politics and Education
EDUC	597	Policy Planning in International Educational Development: Theory and Practice
EDUC	599	History of American Education
EDUC	601	Economic Aspects of Educational Policy
EDUC	604	Ethics and Leadership in Higher Education
EDUC	608	Organizational Change in Higher Education
EDUC	611	Educational Assessment of and for Learning
EDUC	615	Parenting and Children's Educational Development
EDUC	618	Leadership in Educational Institutions
EDUC	621	Proseminar in Professional Education
EDUC	623	Big Data, Education, and Society
EDUC	628	Education Finance Policy
EDUC	637	Contemporary Issues in Science and Technology Education Research
EDUC	638	Principles of Monitoring & Evaluation in International Education Development
EDUC	640	History of American Higher Education
EDUC	645	Issues in Education and Health: Disparities and Prevention in Schools and Communities
EDUC	657	Advanced Methods in Middle & Secondary Education
EDUC	660	Museum Education
EDUC	661	Language Diversity and Education
EDUC	664	Participatory Educational Research in Global Perspective: Theory and Practice
EDUC	667	Introductory Statistics for Educational Research
EDUC	677	Information and Communications Technologies for Education and Development in Global Perspective
EDUC	678	Gender and Sexuality in Education
EDUC	691	Core Methods in Educational Data Mining
EDUC	692	Education Policy Issues
EDUC	695	International Educational Development in Practice: Tools, Techniques and Ethics
EDUC	704	Economics of Higher Education
EDUC	711	Education Policy Research Practicum
EDUC	714	Law and Higher Education
EDUC	715	Case Studies in Higher Education Administration
EDUC	716	Public Policy Issues in Higher Education
EDUC	719	Research on Teacher Education and Learning to Teach
EDUC	723	Multicultural Issues in Education
EDUC	727	Education, Culture and Society
EDUC	728	Advanced Public Policy Seminar in Higher Education
EDUC	729	International Educational Development Doctoral Proseminar
EDUC	732	Doctoral Proseminar on Education Research
EDUC	734	Masters Proseminar in International Educational Development
EDUC	738	Advanced Topics in Monitoring & Evaluation in International Education Development
EDUC	744	Building Inclusive Communities in Higher Education
EDUC	751	Introduction to Applied Quantitative Methods for Education Research: Pre-K to 20
EDUC	765	Introduction to Causal Inference for Educational Research
EDUC	770	New Models for Postsecondary Education
EDUC	927	Research Seminar: Language Policy and Education
EDUC	575	Topics of Psychology in Education: Qualitative Studies of Developmental Interventions
EDUC	723	Multicultural Issues in Education
EDUC	547	Anthropology and Education
EDUC	228	Education and International Development
EDUC	242	Energy Education in Philadelphia Schools
EDUC	238	Economics of Education
EDUC	501	Entrepreneurship in Education
EDUC	502	Foundations of Education
EDUC	503	Management in Education
EDUC	506	Economics of Education: Intro
EDUC	510	Evaluation for Education Innovation
EDUC	511	Economics of Education: Entrepreneurial Finance
EDUC	514	Foundations of Education - Ecosystem
EDUC	516	Higher Education Finance
EDUC	522	Higher Education Finance II
EDUC	604	Higher Education Law
EDUC	608	New Models for Post-Secondary Education
EDUC	615	Leadership and Change for Higher Education's Future
EDUC	616	Advanced Topics in Higher Education Managment III: Faculty Roundtable
EDUC	602	Social Foundations of Education
EDUC	612	Introduction to Education Research
EDUC	707	Educational Brand Management
EDUC	806	Advanced Issues in Educational Leadership I
EDUC	809	Advanced Issues in Educational Leadership II (Continued)
EDUC	501	Applied Learning and Technology in Medical Education
EDUC	502	Learning & Instructional Design in Medical Education
EDUC	503	Managing Technology in Curriculum in Medical Education
EDUC	504	Evidence Based Medical Education
EDUC	506	Evidence Based Medical Education II
EDUC	545	Medical Education Experimental Course
EDUC	601	Leadership Skills in Education
EDUC	602	Leadership Effectiveness in Medical Education
EDUC	603	Directing Education Programs
EDUC	604	Capstone: Leadership in Medical Education I
EDUC	604	Foundations in Education for Diverse Learners
EDUC	608	Research and Evaluation Seminar in Counseling and Education
EDUC	510	Critical Issues in Education
EDUC	521	Foundations of Special Education
EDUC	530	Contemporary Issues in Urban Education
EDUC	701	Educating Students with Disabilities - Part II
EDUC	702	Special Education Law & Processes
EDUC	703	Educating Students with Disabilities - Part I
EDUC	521	Foundations of Special Education
EDUC	530	Contemporary Issues in Urban Education
EDUC	613	Education Law
EDUC	701	Educating Students with Disabilities - Part II
EDUC	702	Special Education Law & Processes
EDUC	703	Educating Students with Disabilities - Part I
EDUC	704	Special Education Capstone - Part I
EDUC	705	Urban Education Capstone Writing Seminar
EDUC	706	Special Education Capstone - Part II
EDUC	235	Psychology of Women
EDUC	250	Learning from Children
EDUC	251	Mindfulness and Human Development
EDUC	323	Tutoring School: Theory and Practice
EDUC	326	Tutoring in Urban Public Elementary Schools: A Child Development Perspective
EDUC	345	Psychology of Personal Growth
EDUC	360	Human Development in Global Perspective
EDUC	414	Children's Literature
EDUC	502	Citizen Sociolinguistics
EDUC	503	Global Citizenship
EDUC	505	Globalization & the University
EDUC	507	Teaching & Learning in Student Centered Classrooms
EDUC	508	Maker Studio
EDUC	509	Merit and America
EDUC	512	University-Community Partnerships
EDUC	513	Development of the Young Child (TLL)
EDUC	516	Teaching Writing in Multilingual Contexts
EDUC	517	Classroom Discourse and Interaction
EDUC	518	Integrating the Arts in the K-8 Classroom
EDUC	519	The Evolution of Assessment: Classroom and Policy Uses
EDUC	520	Literacy in Elementary/Middle Schools
EDUC	521	Science Methods: Project-Based Learning Approaches
EDUC	522	Psychology of the African-American
EDUC	523	Social Studies in the Elementary and Middle Schools
EDUC	527	Approaches to Teaching English and Other Modern Languages
EDUC	528	TESOL Practice Teaching
EDUC	530	Cultivating Creativity in the K-8 Classroom
EDUC	531	Mathematics in the Elementary and Middle Schools
EDUC	532	Pursuing Institutions of Excellence: Strategies, Choices, Pitfalls & Possibilities
EDUC	533	Forming and Reforming the Elementary Reading/Writing/Literacy Curriculum
EDUC	535	Literature for Children and Adolescents
EDUC	538	Stereotype Threat, Impostor Phenomenon, and African Americans
EDUC	542	TESOL Classroom Fundamentals
EDUC	543	Understanding Minority Serving Institutions
EDUC	544	School and Society in America
EDUC	549	Language Teaching and Literacy Development in Multilingual Community Contexts
EDUC	551	Outside the School Box: History, Policy and Alternatives
EDUC	552	Video Games and Virtual Worlds as Sites for Learning
EDUC	554	Managing Collaborative Learning Environments in Urban Contexts
EDUC	557	Developmental Theories: Applications with Adolescents
EDUC	558	Developmental Theories: Applications with Young Adults
EDUC	560	Human Development
EDUC	561	Adolescent Development
EDUC	562	Personality & Social Development
EDUC	563	TESOL Seminar
EDUC	564	Ethics & Schools
EDUC	565	Introduction to Teaching & Classroom Routines
EDUC	566	Cross Cultural Awareness
EDUC	567	Internship: ICC
EDUC	568	Cognitive Development
EDUC	569	Administration of Student Life
EDUC	571	Collaboration & Conflict
EDUC	572	Language and Gender
EDUC	574	Race/Ethnicity in Human Development
EDUC	578	Teaching Reading and Study in Colleges and Universities
EDUC	579	Intercultural Communication and Miscommunication
EDUC	580	Developmental Theories & Applications with Children
EDUC	581	Advanced Psychology of Women
EDUC	582	Theories and Pedagogies of Teaching Writing
EDUC	583	Content-Based Instruction
EDUC	584	Basic Counseling Skills
EDUC	585	Advanced Group and Family Counseling
EDUC	586	Ethnographic Filmmaking
EDUC	587	Human Sexuality
EDUC	588	Digital Literacies in a Networked World
EDUC	589	Teaching and Learning in the Global Era
EDUC	591	Applied Research Methods to Inform Policy and Practice
EDUC	593	Experiential Learning Design for Intercultural Communication
EDUC	596	International Early Childhood Policies and Programs
EDUC	598	Interfaith Dialogue in Action
EDUC	600	Curriculum Development and Enactment
EDUC	602	Youth Cultural Formations
EDUC	603	Wellness and Addictions Counseling
EDUC	606	Literacy Research, Theory, and Practice
EDUC	607	Faculty and Academic Governance
EDUC	610	Cultural Perspectives on Human Development
